# type	x	y	ani_set_id	extra_settings per object type
# type: 0 = Mario , 1 = PLATFORM, 2 = Goomba, 3 = Koopas
#############MARIO#############
# MARIO
0	30	350	1
##############PLATFORM#############
7	0	417	0	1
7	16	417	0	1
7	32	417	0	1
7	48	417	0	1
7	64	417	0	1
7	80	417	0	1
7	96	417	0	1
7	112	417	0	1
7	128	417	0	1
7	144	417	0	1
7	160	417	0	1
7	176	417	0	1
7	192	417	0	1
7	208	417	0	1
7	224	417	0	1
7	240	417	0	1
7	256	417	0	1
7	272	417	0	1
7	288	417	0	1
7	304	417	0	1
7	320	417	0	1
7	336	417	0	1
7	352	417	0	1
7	368	417	0	1
7	384	417	0	1
7	400	417	0	1
7	416	417	0	1
7	432	417	0	1
7	448	417	0	1
7	464	417	0	1
7	480	417	0	1
7	496	417	0	1
7	512	417	0	1
7	528	417	0	1
7	544	417	0	1
7	560	417	0	1
7	576	417	0	1
7	592	417	0	1
7	608	417	0	1
7	624	417	0	1
7	640	417	0	1
7	656	417	0	1
7	672	417	0	1
7	688	417	0	1
7	704	417	0	1
7	720	417	0	1
7	736	417	0	1
7	752	417	0	1
7	768	417	0	1
7	784	417	0	1
7	800	417	0	1
7	816	417	0	1
7	832	417	0	1
7	848	417	0	1
7	864	417	0	1
7	880	417	0	1
7	896	417	0	1
7	912	417	0	1
7	928	417	0	1
7	944	417	0	1
7	960	417	0	1
7	976	417	0	1
7	992	417	0	1
7	1008	417	0	1
7	1024	417	0	1
7	1040	417	0	1
7	1056	417	0	1
7	1072	417	0	1
7	1088	417	0	1
7	1104	417	0	1
7	1120	417	0	1
7	1136	417	0	1
7	1152	417	0	1
7	1168	417	0	1
7	1184	417	0	1
7	1200	417	0	1
7	1216	417	0	1
7	1232	417	0	1
7	1248	417	0	1
7	1264	417	0	1
#7	1280	417	0	1
7	1296	417	0	1
7	1312	417	0	1
7	1328	417	0	1
7	1344	417	0	1
7	1360	417	0	1
7	1376	417	0	1
7	1392	417	0	1
7	1408	417	0	1
7	1424	417	0	1
7	1440	417	0	1
7	1456	417	0	1
#7	1472	417	0	1
7	1490	417	0	1
7	1506	417	0	1
7	1522	417	0	1
7	1538	417	0	1
7	1554	417	0	1
7	1570	417	0	1
7	1586	417	0	1
7	1602	417	0	1
7	1618	417	0	1
7	1634	417	0	1
7	1650	417	0	1
7	1666	417	0	1
7	1682	417	0	1
7	1698	417	0	1
7	1714	417	0	1
7	1730	417	0	1
7	1746	417	0	1
7	1762	417	0	1
7	1778	417	0	1
7	1794	417	0	1
7	1810	417	0	1
7	1826	417	0	1
7	1842	417	0	1
7	1858	417	0	1
7	1874	417	0	1
7	1890	417	0	1
7	1906	417	0	1
7	1922	417	0	1
7	1938	417	0	1
7	1954	417	0	1
7	1970	417	0	1
7	1986	417	0	1
7	2002	417	0	1
7	2018	417	0	1
7	2034	417	0	1
7	2050	417	0	1
7	2066	417	0	1
7	2082	417	0	1
7	2098	417	0	1
7	2114	417	0	1
7	2130	417	0	1
7	2146	417	0	1
7	2162	417	0	1
7	2178	417	0	1
7	2194	417	0	1
7	2210	417	0	1
7	2226	417	0	1
7	2242	417	0	1
7	2258	417	0	1
7	2274	417	0	1
7	2290	417	0	1
7	2306	417	0	1
7	2322	417	0	1
7	2338	417	0	1
7	2354	417	0	1
